,region,hour,region_hour_mean,region_hour_std,day_of_week,region_dow_mean,region_dow_std
1033,6,3,56.68636363636364,49.399376952928094,4,257.21484375,119.73089965493023
1034,6,3,56.68636363636364,49.399376952928094,5,221.7109375,129.20516127575306
1035,6,3,56.68636363636364,49.399376952928094,6,210.72526041666666,117.65275531984753
1036,6,4,53.29090909090909,36.197541593796394,0,224.76171875,120.55196499458805
1037,6,4,53.29090909090909,36.197541593796394,1,240.43880208333334,123.99888086563317
1038,6,4,53.29090909090909,36.197541593796394,2,243.4095890410959,123.74289982749883
1039,6,4,53.29090909090909,36.197541593796394,3,254.92857142857142,121.38546066865477
1040,6,4,53.29090909090909,36.197541593796394,4,257.21484375,119.73089965493023
1041,6,4,53.29090909090909,36.197541593796394,5,221.7109375,129.20516127575306
1042,6,4,53.29090909090909,36.197541593796394,6,210.72526041666666,117.65275531984753
1043,6,5,63.56363636363636,29.102253132728592,0,224.76171875,120.55196499458805
1044,6,5,63.56363636363636,29.102253132728592,1,240.43880208333334,123.99888086563317
1045,6,5,63.56363636363636,29.102253132728592,2,243.4095890410959,123.74289982749883
1046,6,5,63.56363636363636,29.102253132728592,3,254.92857142857142,121.38546066865477
1047,6,5,63.56363636363636,29.102253132728592,4,257.21484375,119.73089965493023
1048,6,5,63.56363636363636,29.102253132728592,5,221.7109375,129.20516127575306
1049,6,5,63.56363636363636,29.102253132728592,6,210.72526041666666,117.65275531984753
1050,6,6,180.42727272727274,93.90138216467685,0,224.76171875,120.55196499458805
1051,6,6,180.42727272727274,93.90138216467685,1,240.43880208333334,123.99888086563317
1052,6,6,180.42727272727274,93.90138216467685,2,243.4095890410959,123.74289982749883
1053,6,6,180.42727272727274,93.90138216467685,3,254.92857142857142,121.38546066865477
1054,6,6,180.42727272727274,93.90138216467685,4,257.21484375,119.73089965493023
1055,6,6,180.42727272727274,93.90138216467685,5,221.7109375,129.20516127575306
1056,6,6,180.42727272727274,93.90138216467685,6,210.72526041666666,117.65275531984753
1057,6,7,233.6681818181818,118.71286061424833,0,224.76171875,120.55196499458805
1058,6,7,233.6681818181818,118.71286061424833,1,240.43880208333334,123.99888086563317
1059,6,7,233.6681818181818,118.71286061424833,2,243.4095890410959,123.74289982749883
1060,6,7,233.6681818181818,118.71286061424833,3,254.92857142857142,121.38546066865477
1061,6,7,233.6681818181818,118.71286061424833,4,257.21484375,119.73089965493023
1062,6,7,233.6681818181818,118.71286061424833,5,221.7109375,129.20516127575306
1063,6,7,233.6681818181818,118.71286061424833,6,210.72526041666666,117.65275531984753
1064,6,8,248.71818181818182,106.69327280776677,0,224.76171875,120.55196499458805
1065,6,8,248.71818181818182,106.69327280776677,1,240.43880208333334,123.99888086563317
1066,6,8,248.71818181818182,106.69327280776677,2,243.4095890410959,123.74289982749883
1067,6,8,248.71818181818182,106.69327280776677,3,254.92857142857142,121.38546066865477
1068,6,8,248.71818181818182,106.69327280776677,4,257.21484375,119.73089965493023
1069,6,8,248.71818181818182,106.69327280776677,5,221.7109375,129.20516127575306
1070,6,8,248.71818181818182,106.69327280776677,6,210.72526041666666,117.65275531984753
1071,6,9,283.8772727272727,108.39934805705558,0,224.76171875,120.55196499458805
1072,6,9,283.8772727272727,108.39934805705558,1,240.43880208333334,123.99888086563317
1073,6,9,283.8772727272727,108.39934805705558,2,243.4095890410959,123.74289982749883
1074,6,9,283.8772727272727,108.39934805705558,3,254.92857142857142,121.38546066865477
1075,6,9,283.8772727272727,108.39934805705558,4,257.21484375,119.73089965493023
1076,6,9,283.8772727272727,108.39934805705558,5,221.7109375,129.20516127575306
1077,6,9,283.8772727272727,108.39934805705558,6,210.72526041666666,117.65275531984753
1078,6,10,277.66818181818184,80.96909544246154,0,224.76171875,120.55196499458805
1079,6,10,277.66818181818184,80.96909544246154,1,240.43880208333334,123.99888086563317
1080,6,10,277.66818181818184,80.96909544246154,2,243.4095890410959,123.74289982749883
1081,6,10,277.66818181818184,80.96909544246154,3,254.92857142857142,121.38546066865477
1082,6,10,277.66818181818184,80.96909544246154,4,257.21484375,119.73089965493023
1083,6,10,277.66818181818184,80.96909544246154,5,221.7109375,129.20516127575306
1084,6,10,277.66818181818184,80.96909544246154,6,210.72526041666666,117.65275531984753
1085,6,11,287.3545454545455,69.04264929858122,0,224.76171875,120.55196499458805
1086,6,11,287.3545454545455,69.04264929858122,1,240.43880208333334,123.99888086563317
1087,6,11,287.3545454545455,69.04264929858122,2,243.4095890410959,123.74289982749883
1088,6,11,287.3545454545455,69.04264929858122,3,254.92857142857142,121.38546066865477
1089,6,11,287.3545454545455,69.04264929858122,4,257.21484375,119.73089965493023
1090,6,11,287.3545454545455,69.04264929858122,5,221.7109375,129.20516127575306
1091,6,11,287.3545454545455,69.04264929858122,6,210.72526041666666,117.65275531984753
1092,6,12,297.1045454545455,68.80196568069549,0,224.76171875,120.55196499458805
1093,6,12,297.1045454545455,68.80196568069549,1,240.43880208333334,123.99888086563317
1094,6,12,297.1045454545455,68.80196568069549,2,243.4095890410959,123.74289982749883
1095,6,12,297.1045454545455,68.80196568069549,3,254.92857142857142,121.38546066865477
1096,6,12,297.1045454545455,68.80196568069549,4,257.21484375,119.73089965493023
1097,6,12,297.1045454545455,68.80196568069549,5,221.7109375,129.20516127575306
1098,6,12,297.1045454545455,68.80196568069549,6,210.72526041666666,117.65275531984753
1099,6,13,294.79545454545456,67.98709908022963,0,224.76171875,120.55196499458805
1100,6,13,294.79545454545456,67.98709908022963,1,240.43880208333334,123.99888086563317
1101,6,13,294.79545454545456,67.98709908022963,2,243.4095890410959,123.74289982749883
1102,6,13,294.79545454545456,67.98709908022963,3,254.92857142857142,121.38546066865477
1103,6,13,294.79545454545456,67.98709908022963,4,257.21484375,119.73089965493023
1104,6,13,294.79545454545456,67.98709908022963,5,221.7109375,129.20516127575306
1105,6,13,294.79545454545456,67.98709908022963,6,210.72526041666666,117.65275531984753
1106,6,14,291.39449541284404,68.8777743808644,0,224.76171875,120.55196499458805
1107,6,14,291.39449541284404,68.8777743808644,1,240.43880208333334,123.99888086563317
1108,6,14,291.39449541284404,68.8777743808644,2,243.4095890410959,123.74289982749883
1109,6,14,291.39449541284404,68.8777743808644,3,254.92857142857142,121.38546066865477
1110,6,14,291.39449541284404,68.8777743808644,4,257.21484375,119.73089965493023
1111,6,14,291.39449541284404,68.8777743808644,5,221.7109375,129.20516127575306
1112,6,14,291.39449541284404,68.8777743808644,6,210.72526041666666,117.65275531984753
1113,6,15,282.7361111111111,64.21163983206225,0,224.76171875,120.55196499458805
1114,6,15,282.7361111111111,64.21163983206225,1,240.43880208333334,123.99888086563317
1115,6,15,282.7361111111111,64.21163983206225,2,243.4095890410959,123.74289982749883
1116,6,15,282.7361111111111,64.21163983206225,3,254.92857142857142,121.38546066865477
1117,6,15,282.7361111111111,64.21163983206225,4,257.21484375,119.73089965493023
1118,6,15,282.7361111111111,64.21163983206225,5,221.7109375,129.20516127575306
1119,6,15,282.7361111111111,64.21163983206225,6,210.72526041666666,117.65275531984753
1120,6,16,253.94444444444446,56.931020413051776,0,224.76171875,120.55196499458805
1121,6,16,253.94444444444446,56.931020413051776,1,240.43880208333334,123.99888086563317
1122,6,16,253.94444444444446,56.931020413051776,2,243.4095890410959,123.74289982749883
1123,6,16,253.94444444444446,56.931020413051776,3,254.92857142857142,121.38546066865477
1124,6,16,253.94444444444446,56.931020413051776,4,257.21484375,119.73089965493023
1125,6,16,253.94444444444446,56.931020413051776,5,221.7109375,129.20516127575306
1126,6,16,253.94444444444446,56.931020413051776,6,210.72526041666666,117.65275531984753
1127,6,17,284.63425925925924,65.84457055829958,0,224.76171875,120.55196499458805
1128,6,17,284.63425925925924,65.84457055829958,1,240.43880208333334,123.99888086563317
1129,6,17,284.63425925925924,65.84457055829958,2,243.4095890410959,123.74289982749883
1130,6,17,284.63425925925924,65.84457055829958,3,254.92857142857142,121.38546066865477
1131,6,17,284.63425925925924,65.84457055829958,4,257.21484375,119.73089965493023
1132,6,17,284.63425925925924,65.84457055829958,5,221.7109375,129.20516127575306
1133,6,17,284.63425925925924,65.84457055829958,6,210.72526041666666,117.65275531984753
1134,6,18,348.875,70.90536191880838,0,224.76171875,120.55196499458805
1135,6,18,348.875,70.90536191880838,1,240.43880208333334,123.99888086563317
1136,6,18,348.875,70.90536191880838,2,243.4095890410959,123.74289982749883
1137,6,18,348.875,70.90536191880838,3,254.92857142857142,121.38546066865477
1138,6,18,348.875,70.90536191880838,4,257.21484375,119.73089965493023
1139,6,18,348.875,70.90536191880838,5,221.7109375,129.20516127575306
1140,6,18,348.875,70.90536191880838,6,210.72526041666666,117.65275531984753
1141,6,19,361.8287037037037,82.64602755087326,0,224.76171875,120.55196499458805
1142,6,19,361.8287037037037,82.64602755087326,1,240.43880208333334,123.99888086563317
1143,6,19,361.8287037037037,82.64602755087326,2,243.4095890410959,123.74289982749883
1144,6,19,361.8287037037037,82.64602755087326,3,254.92857142857142,121.38546066865477
1145,6,19,361.8287037037037,82.64602755087326,4,257.21484375,119.73089965493023
1146,6,19,361.8287037037037,82.64602755087326,5,221.7109375,129.20516127575306
1147,6,19,361.8287037037037,82.64602755087326,6,210.72526041666666,117.65275531984753
1148,6,20,328.8703703703704,79.77154503374929,0,224.76171875,120.55196499458805
1149,6,20,328.8703703703704,79.77154503374929,1,240.43880208333334,123.99888086563317
1150,6,20,328.8703703703704,79.77154503374929,2,243.4095890410959,123.74289982749883
1151,6,20,328.8703703703704,79.77154503374929,3,254.92857142857142,121.38546066865477
1152,6,20,328.8703703703704,79.77154503374929,4,257.21484375,119.73089965493023
1153,6,20,328.8703703703704,79.77154503374929,5,221.7109375,129.20516127575306
1154,6,20,328.8703703703704,79.77154503374929,6,210.72526041666666,117.65275531984753
1155,6,21,328.9675925925926,91.06815166237153,0,224.76171875,120.55196499458805
1156,6,21,328.9675925925926,91.06815166237153,1,240.43880208333334,123.99888086563317
1157,6,21,328.9675925925926,91.06815166237153,2,243.4095890410959,123.74289982749883
1158,6,21,328.9675925925926,91.06815166237153,3,254.92857142857142,121.38546066865477
1159,6,21,328.9675925925926,91.06815166237153,4,257.21484375,119.73089965493023
1160,6,21,328.9675925925926,91.06815166237153,5,221.7109375,129.20516127575306
1161,6,21,328.9675925925926,91.06815166237153,6,210.72526041666666,117.65275531984753
1162,6,22,308.7546296296296,96.0132741639204,0,224.76171875,120.55196499458805
1163,6,22,308.7546296296296,96.0132741639204,1,240.43880208333334,123.99888086563317
1164,6,22,308.7546296296296,96.0132741639204,2,243.4095890410959,123.74289982749883
1165,6,22,308.7546296296296,96.0132741639204,3,254.92857142857142,121.38546066865477
1166,6,22,308.7546296296296,96.0132741639204,4,257.21484375,119.73089965493023
1167,6,22,308.7546296296296,96.0132741639204,5,221.7109375,129.20516127575306
1168,6,22,308.7546296296296,96.0132741639204,6,210.72526041666666,117.65275531984753
1169,6,23,236.25462962962962,106.82733287054523,0,224.76171875,120.55196499458805
1170,6,23,236.25462962962962,106.82733287054523,1,240.43880208333334,123.99888086563317
1171,6,23,236.25462962962962,106.82733287054523,2,243.4095890410959,123.74289982749883
1172,6,23,236.25462962962962,106.82733287054523,3,254.92857142857142,121.38546066865477
1173,6,23,236.25462962962962,106.82733287054523,4,257.21484375,119.73089965493023
1174,6,23,236.25462962962962,106.82733287054523,5,221.7109375,129.20516127575306
1175,6,23,236.25462962962962,106.82733287054523,6,210.72526041666666,117.65275531984753
1176,7,0,26.227272727272727,14.449824439001823,0,27.904947916666668,14.89038878686993
1177,7,0,26.227272727272727,14.449824439001823,1,29.795572916666668,17.252587242361713
1178,7,0,26.227272727272727,14.449824439001823,2,29.873972602739727,17.80924705014435
1179,7,0,26.227272727272727,14.449824439001823,3,31.78422619047619,17.47801313269036
1180,7,0,26.227272727272727,14.449824439001823,4,36.139322916666664,19.8633563040315
1181,7,0,26.227272727272727,14.449824439001823,5,32.161458333333336,18.76242670922719
1182,7,0,26.227272727272727,14.449824439001823,6,32.046875,16.465218071066367
1183,7,1,20.363636363636363,15.616831613322038,0,27.904947916666668,14.89038878686993
1184,7,1,20.363636363636363,15.616831613322038,1,29.795572916666668,17.252587242361713
1185,7,1,20.363636363636363,15.616831613322038,2,29.873972602739727,17.80924705014435
1186,7,1,20.363636363636363,15.616831613322038,3,31.78422619047619,17.47801313269036
1187,7,1,20.363636363636363,15.616831613322038,4,36.139322916666664,19.8633563040315
1188,7,1,20.363636363636363,15.616831613322038,5,32.161458333333336,18.76242670922719
1189,7,1,20.363636363636363,15.616831613322038,6,32.046875,16.465218071066367
1190,7,2,15.145454545454545,14.082818550675785,0,27.904947916666668,14.89038878686993
1191,7,2,15.145454545454545,14.082818550675785,1,29.795572916666668,17.252587242361713
1192,7,2,15.145454545454545,14.082818550675785,2,29.873972602739727,17.80924705014435
1193,7,2,15.145454545454545,14.082818550675785,3,31.78422619047619,17.47801313269036
1194,7,2,15.145454545454545,14.082818550675785,4,36.139322916666664,19.8633563040315
1195,7,2,15.145454545454545,14.082818550675785,5,32.161458333333336,18.76242670922719
1196,7,2,15.145454545454545,14.082818550675785,6,32.046875,16.465218071066367
1197,7,3,11.572727272727272,11.933957605345906,0,27.904947916666668,14.89038878686993
1198,7,3,11.572727272727272,11.933957605345906,1,29.795572916666668,17.252587242361713
1199,7,3,11.572727272727272,11.933957605345906,2,29.873972602739727,17.80924705014435
1200,7,3,11.572727272727272,11.933957605345906,3,31.78422619047619,17.47801313269036
1201,7,3,11.572727272727272,11.933957605345906,4,36.139322916666664,19.8633563040315
1202,7,3,11.572727272727272,11.933957605345906,5,32.161458333333336,18.76242670922719
1203,7,3,11.572727272727272,11.933957605345906,6,32.046875,16.465218071066367
1204,7,4,10.027272727272727,8.245612189637665,0,27.904947916666668,14.89038878686993
1205,7,4,10.027272727272727,8.245612189637665,1,29.795572916666668,17.252587242361713
1206,7,4,10.027272727272727,8.245612189637665,2,29.873972602739727,17.80924705014435
1207,7,4,10.027272727272727,8.245612189637665,3,31.78422619047619,17.47801313269036
1208,7,4,10.027272727272727,8.245612189637665,4,36.139322916666664,19.8633563040315
1209,7,4,10.027272727272727,8.245612189637665,5,32.161458333333336,18.76242670922719
1210,7,4,10.027272727272727,8.245612189637665,6,32.046875,16.465218071066367
1211,7,5,11.040909090909091,4.828866689781313,0,27.904947916666668,14.89038878686993
1212,7,5,11.040909090909091,4.828866689781313,1,29.795572916666668,17.252587242361713
1213,7,5,11.040909090909091,4.828866689781313,2,29.873972602739727,17.80924705014435
1214,7,5,11.040909090909091,4.828866689781313,3,31.78422619047619,17.47801313269036
1215,7,5,11.040909090909091,4.828866689781313,4,36.139322916666664,19.8633563040315
1216,7,5,11.040909090909091,4.828866689781313,5,32.161458333333336,18.76242670922719
1217,7,5,11.040909090909091,4.828866689781313,6,32.046875,16.465218071066367
1218,7,6,21.986363636363638,10.06666343650552,0,27.904947916666668,14.89038878686993
1219,7,6,21.986363636363638,10.06666343650552,1,29.795572916666668,17.252587242361713
1220,7,6,21.986363636363638,10.06666343650552,2,29.873972602739727,17.80924705014435
1221,7,6,21.986363636363638,10.06666343650552,3,31.78422619047619,17.47801313269036
1222,7,6,21.986363636363638,10.06666343650552,4,36.139322916666664,19.8633563040315
1223,7,6,21.986363636363638,10.06666343650552,5,32.161458333333336,18.76242670922719
1224,7,6,21.986363636363638,10.06666343650552,6,32.046875,16.465218071066367
1225,7,7,45.17272727272727,23.59314933883068,0,27.904947916666668,14.89038878686993
1226,7,7,45.17272727272727,23.59314933883068,1,29.795572916666668,17.252587242361713
1227,7,7,45.17272727272727,23.59314933883068,2,29.873972602739727,17.80924705014435
1228,7,7,45.17272727272727,23.59314933883068,3,31.78422619047619,17.47801313269036
1229,7,7,45.17272727272727,23.59314933883068,4,36.139322916666664,19.8633563040315
1230,7,7,45.17272727272727,23.59314933883068,5,32.161458333333336,18.76242670922719
1231,7,7,45.17272727272727,23.59314933883068,6,32.046875,16.465218071066367
1232,7,8,46.07272727272727,18.993730804652834,0,27.904947916666668,14.89038878686993
1233,7,8,46.07272727272727,18.993730804652834,1,29.795572916666668,17.252587242361713
1234,7,8,46.07272727272727,18.993730804652834,2,29.873972602739727,17.80924705014435
1235,7,8,46.07272727272727,18.993730804652834,3,31.78422619047619,17.47801313269036
1236,7,8,46.07272727272727,18.993730804652834,4,36.139322916666664,19.8633563040315
1237,7,8,46.07272727272727,18.993730804652834,5,32.161458333333336,18.76242670922719
1238,7,8,46.07272727272727,18.993730804652834,6,32.046875,16.465218071066367
1239,7,9,33.877272727272725,12.200697330852455,0,27.904947916666668,14.89038878686993
1240,7,9,33.877272727272725,12.200697330852455,1,29.795572916666668,17.252587242361713
1241,7,9,33.877272727272725,12.200697330852455,2,29.873972602739727,17.80924705014435
1242,7,9,33.877272727272725,12.200697330852455,3,31.78422619047619,17.47801313269036
1243,7,9,33.877272727272725,12.200697330852455,4,36.139322916666664,19.8633563040315
1244,7,9,33.877272727272725,12.200697330852455,5,32.161458333333336,18.76242670922719
1245,7,9,33.877272727272725,12.200697330852455,6,32.046875,16.465218071066367
1246,7,10,30.254545454545454,13.805522264583999,0,27.904947916666668,14.89038878686993
1247,7,10,30.254545454545454,13.805522264583999,1,29.795572916666668,17.252587242361713
1248,7,10,30.254545454545454,13.805522264583999,2,29.873972602739727,17.80924705014435
1249,7,10,30.254545454545454,13.805522264583999,3,31.78422619047619,17.47801313269036
1250,7,10,30.254545454545454,13.805522264583999,4,36.139322916666664,19.8633563040315
1251,7,10,30.254545454545454,13.805522264583999,5,32.161458333333336,18.76242670922719
1252,7,10,30.254545454545454,13.805522264583999,6,32.046875,16.465218071066367
1253,7,11,31.327272727272728,12.115961087588762,0,27.904947916666668,14.89038878686993
1254,7,11,31.327272727272728,12.115961087588762,1,29.795572916666668,17.252587242361713
1255,7,11,31.327272727272728,12.115961087588762,2,29.873972602739727,17.80924705014435
1256,7,11,31.327272727272728,12.115961087588762,3,31.78422619047619,17.47801313269036
1257,7,11,31.327272727272728,12.115961087588762,4,36.139322916666664,19.8633563040315
1258,7,11,31.327272727272728,12.115961087588762,5,32.161458333333336,18.76242670922719
1259,7,11,31.327272727272728,12.115961087588762,6,32.046875,16.465218071066367
1260,7,12,37.53636363636364,14.243593303194231,0,27.904947916666668,14.89038878686993
1261,7,12,37.53636363636364,14.243593303194231,1,29.795572916666668,17.252587242361713
1262,7,12,37.53636363636364,14.243593303194231,2,29.873972602739727,17.80924705014435
1263,7,12,37.53636363636364,14.243593303194231,3,31.78422619047619,17.47801313269036
1264,7,12,37.53636363636364,14.243593303194231,4,36.139322916666664,19.8633563040315
1265,7,12,37.53636363636364,14.243593303194231,5,32.161458333333336,18.76242670922719
1266,7,12,37.53636363636364,14.243593303194231,6,32.046875,16.465218071066367
1267,7,13,35.92272727272727,12.033379443802234,0,27.904947916666668,14.89038878686993
1268,7,13,35.92272727272727,12.033379443802234,1,29.795572916666668,17.252587242361713
1269,7,13,35.92272727272727,12.033379443802234,2,29.873972602739727,17.80924705014435
1270,7,13,35.92272727272727,12.033379443802234,3,31.78422619047619,17.47801313269036
1271,7,13,35.92272727272727,12.033379443802234,4,36.139322916666664,19.8633563040315
1272,7,13,35.92272727272727,12.033379443802234,5,32.161458333333336,18.76242670922719
1273,7,13,35.92272727272727,12.033379443802234,6,32.046875,16.465218071066367
1274,7,14,36.69266055045872,10.994428471047518,0,27.904947916666668,14.89038878686993
1275,7,14,36.69266055045872,10.994428471047518,1,29.795572916666668,17.252587242361713
1276,7,14,36.69266055045872,10.994428471047518,2,29.873972602739727,17.80924705014435
1277,7,14,36.69266055045872,10.994428471047518,3,31.78422619047619,17.47801313269036
1278,7,14,36.69266055045872,10.994428471047518,4,36.139322916666664,19.8633563040315
1279,7,14,36.69266055045872,10.994428471047518,5,32.161458333333336,18.76242670922719
1280,7,14,36.69266055045872,10.994428471047518,6,32.046875,16.465218071066367
1281,7,15,39.3287037037037,11.538340946608063,0,27.904947916666668,14.89038878686993
1282,7,15,39.3287037037037,11.538340946608063,1,29.795572916666668,17.252587242361713
1283,7,15,39.3287037037037,11.538340946608063,2,29.873972602739727,17.80924705014435
1284,7,15,39.3287037037037,11.538340946608063,3,31.78422619047619,17.47801313269036
1285,7,15,39.3287037037037,11.538340946608063,4,36.139322916666664,19.8633563040315
1286,7,15,39.3287037037037,11.538340946608063,5,32.161458333333336,18.76242670922719
1287,7,15,39.3287037037037,11.538340946608063,6,32.046875,16.465218071066367
1288,7,16,33.898148148148145,10.691826754366716,0,27.904947916666668,14.89038878686993
1289,7,16,33.898148148148145,10.691826754366716,1,29.795572916666668,17.252587242361713
1290,7,16,33.898148148148145,10.691826754366716,2,29.873972602739727,17.80924705014435
1291,7,16,33.898148148148145,10.691826754366716,3,31.78422619047619,17.47801313269036
1292,7,16,33.898148148148145,10.691826754366716,4,36.139322916666664,19.8633563040315
1293,7,16,33.898148148148145,10.691826754366716,5,32.161458333333336,18.76242670922719
1294,7,16,33.898148148148145,10.691826754366716,6,32.046875,16.465218071066367
1295,7,17,50.27777777777778,16.57503493045298,0,27.904947916666668,14.89038878686993
1296,7,17,50.27777777777778,16.57503493045298,1,29.795572916666668,17.252587242361713
1297,7,17,50.27777777777778,16.57503493045298,2,29.873972602739727,17.80924705014435
1298,7,17,50.27777777777778,16.57503493045298,3,31.78422619047619,17.47801313269036
1299,7,17,50.27777777777778,16.57503493045298,4,36.139322916666664,19.8633563040315
1300,7,17,50.27777777777778,16.57503493045298,5,32.161458333333336,18.76242670922719
1301,7,17,50.27777777777778,16.57503493045298,6,32.046875,16.465218071066367
1302,7,18,49.407407407407405,17.522895076209647,0,27.904947916666668,14.89038878686993
1303,7,18,49.407407407407405,17.522895076209647,1,29.795572916666668,17.252587242361713
1304,7,18,49.407407407407405,17.522895076209647,2,29.873972602739727,17.80924705014435
1305,7,18,49.407407407407405,17.522895076209647,3,31.78422619047619,17.47801313269036
1306,7,18,49.407407407407405,17.522895076209647,4,36.139322916666664,19.8633563040315
1307,7,18,49.407407407407405,17.522895076209647,5,32.161458333333336,18.76242670922719
1308,7,18,49.407407407407405,17.522895076209647,6,32.046875,16.465218071066367
1309,7,19,39.24074074074074,13.957657143558256,0,27.904947916666668,14.89038878686993
1310,7,19,39.24074074074074,13.957657143558256,1,29.795572916666668,17.252587242361713
1311,7,19,39.24074074074074,13.957657143558256,2,29.873972602739727,17.80924705014435
1312,7,19,39.24074074074074,13.957657143558256,3,31.78422619047619,17.47801313269036
1313,7,19,39.24074074074074,13.957657143558256,4,36.139322916666664,19.8633563040315
1314,7,19,39.24074074074074,13.957657143558256,5,32.161458333333336,18.76242670922719
1315,7,19,39.24074074074074,13.957657143558256,6,32.046875,16.465218071066367
1316,7,20,33.43518518518518,11.84651702176392,0,27.904947916666668,14.89038878686993
1317,7,20,33.43518518518518,11.84651702176392,1,29.795572916666668,17.252587242361713
1318,7,20,33.43518518518518,11.84651702176392,2,29.873972602739727,17.80924705014435
1319,7,20,33.43518518518518,11.84651702176392,3,31.78422619047619,17.47801313269036
1320,7,20,33.43518518518518,11.84651702176392,4,36.139322916666664,19.8633563040315
1321,7,20,33.43518518518518,11.84651702176392,5,32.161458333333336,18.76242670922719
1322,7,20,33.43518518518518,11.84651702176392,6,32.046875,16.465218071066367
1323,7,21,34.708333333333336,12.23122671594081,0,27.904947916666668,14.89038878686993
1324,7,21,34.708333333333336,12.23122671594081,1,29.795572916666668,17.252587242361713
1325,7,21,34.708333333333336,12.23122671594081,2,29.873972602739727,17.80924705014435
1326,7,21,34.708333333333336,12.23122671594081,3,31.78422619047619,17.47801313269036
1327,7,21,34.708333333333336,12.23122671594081,4,36.139322916666664,19.8633563040315
1328,7,21,34.708333333333336,12.23122671594081,5,32.161458333333336,18.76242670922719
1329,7,21,34.708333333333336,12.23122671594081,6,32.046875,16.465218071066367
1330,7,22,31.462962962962962,12.052926635566266,0,27.904947916666668,14.89038878686993
1331,7,22,31.462962962962962,12.052926635566266,1,29.795572916666668,17.252587242361713
1332,7,22,31.462962962962962,12.052926635566266,2,29.873972602739727,17.80924705014435
1333,7,22,31.462962962962962,12.052926635566266,3,31.78422619047619,17.47801313269036
1334,7,22,31.462962962962962,12.052926635566266,4,36.139322916666664,19.8633563040315
1335,7,22,31.462962962962962,12.052926635566266,5,32.161458333333336,18.76242670922719
1336,7,22,31.462962962962962,12.052926635566266,6,32.046875,16.465218071066367
1337,7,23,29.50462962962963,11.708076196979619,0,27.904947916666668,14.89038878686993
1338,7,23,29.50462962962963,11.708076196979619,1,29.795572916666668,17.252587242361713
1339,7,23,29.50462962962963,11.708076196979619,2,29.873972602739727,17.80924705014435
1340,7,23,29.50462962962963,11.708076196979619,3,31.78422619047619,17.47801313269036
1341,7,23,29.50462962962963,11.708076196979619,4,36.139322916666664,19.8633563040315
1342,7,23,29.50462962962963,11.708076196979619,5,32.161458333333336,18.76242670922719
1343,7,23,29.50462962962963,11.708076196979619,6,32.046875,16.465218071066367
1344,8,0,29.6,12.75315342863988,0,23.407552083333332,14.554731314863583
1345,8,0,29.6,12.75315342863988,1,21.662760416666668,13.555124547440794
1346,8,0,29.6,12.75315342863988,2,21.578082191780823,12.656160323027633
1347,8,0,29.6,12.75315342863988,3,22.382440476190474,13.470656567963218
1348,8,0,29.6,12.75315342863988,4,29.75390625,26.24353122707189
1349,8,0,29.6,12.75315342863988,5,29.73046875,13.197882521050087
1350,8,0,29.6,12.75315342863988,6,29.9140625,13.858303613419675
1351,8,1,30.15909090909091,23.257289505690792,0,23.407552083333332,14.554731314863583
1352,8,1,30.15909090909091,23.257289505690792,1,21.662760416666668,13.555124547440794
1353,8,1,30.15909090909091,23.257289505690792,2,21.578082191780823,12.656160323027633
1354,8,1,30.15909090909091,23.257289505690792,3,22.382440476190474,13.470656567963218
1355,8,1,30.15909090909091,23.257289505690792,4,29.75390625,26.24353122707189
1356,8,1,30.15909090909091,23.257289505690792,5,29.73046875,13.197882521050087
1357,8,1,30.15909090909091,23.257289505690792,6,29.9140625,13.858303613419675
1358,8,2,27.454545454545453,28.228563649759394,0,23.407552083333332,14.554731314863583
1359,8,2,27.454545454545453,28.228563649759394,1,21.662760416666668,13.555124547440794
1360,8,2,27.454545454545453,28.228563649759394,2,21.578082191780823,12.656160323027633
1361,8,2,27.454545454545453,28.228563649759394,3,22.382440476190474,13.470656567963218
1362,8,2,27.454545454545453,28.228563649759394,4,29.75390625,26.24353122707189
1363,8,2,27.454545454545453,28.228563649759394,5,29.73046875,13.197882521050087
1364,8,2,27.454545454545453,28.228563649759394,6,29.9140625,13.858303613419675
1365,8,3,22.604545454545455,24.564572947329705,0,23.407552083333332,14.554731314863583
1366,8,3,22.604545454545455,24.564572947329705,1,21.662760416666668,13.555124547440794
1367,8,3,22.604545454545455,24.564572947329705,2,21.578082191780823,12.656160323027633
1368,8,3,22.604545454545455,24.564572947329705,3,22.382440476190474,13.470656567963218
1369,8,3,22.604545454545455,24.564572947329705,4,29.75390625,26.24353122707189
1370,8,3,22.604545454545455,24.564572947329705,5,29.73046875,13.197882521050087
1371,8,3,22.604545454545455,24.564572947329705,6,29.9140625,13.858303613419675
1372,8,4,27.60909090909091,22.198192141018993,0,23.407552083333332,14.554731314863583
1373,8,4,27.60909090909091,22.198192141018993,1,21.662760416666668,13.555124547440794
1374,8,4,27.60909090909091,22.198192141018993,2,21.578082191780823,12.656160323027633
1375,8,4,27.60909090909091,22.198192141018993,3,22.382440476190474,13.470656567963218
1376,8,4,27.60909090909091,22.198192141018993,4,29.75390625,26.24353122707189
1377,8,4,27.60909090909091,22.198192141018993,5,29.73046875,13.197882521050087
1378,8,4,27.60909090909091,22.198192141018993,6,29.9140625,13.858303613419675
1379,8,5,27.345454545454544,9.79603532106857,0,23.407552083333332,14.554731314863583
